id,title,genres,vote_average,vote_count,revenue,release_date,image_width,image_height
455108,The Little Stranger,"['Mystery', 'Horror']",5.7,279,1824902,2018-08-30,500,750
273641,Jackass Presents: Bad Grandpa .5,['Comedy'],5.9,270,0,2014-06-03,500,750
548754,River Runs Red,"['Thriller', 'Crime']",5.462,157,0,2018-11-09,500,750
592230,Blood Quantum,['Horror'],5.8,189,0,2019-09-05,500,750
491283,Judy,"['Drama', 'History', 'Music']",6.678,1252,38981322,2019-09-27,500,750
730823,Miracle: Letters to the President,['Drama'],7.38,71,5619316,2021-09-15,500,750
865559,Your Christmas or Mine?,"['Comedy', 'Romance']",6.4,205,0,2022-12-02,500,750
501841,A Journal for Jordan,"['Drama', 'Romance']",7.0,124,6700000,2021-12-22,500,750
602198,Saving Zoë,"['Drama', 'Mystery', 'Thriller']",6.2,183,0,2019-07-12,500,750
16774,Hellboy Animated: Sword of Storms,"['Science Fiction', 'Animation', 'Fantasy', 'Action', 'Horror', 'Adventure', 'Thriller', 'TV Movie']",6.3,149,0,2006-10-28,500,750
28055,Blood and Black Lace,"['Horror', 'Thriller', 'Mystery']",7.299,465,0,1964-03-14,500,750
465914,If Beale Street Could Talk,"['Romance', 'Drama']",6.895,1212,20572691,2018-12-14,500,741
689723,Dangerous Lies,['Thriller'],6.3,894,0,2020-04-30,500,750
934756,Love in the Villa,"['Romance', 'Comedy']",6.0,391,0,2022-09-01,500,750
921643,A Jazzman's Blues,"['Drama', 'Romance', 'Mystery']",7.463,148,0,2022-09-16,500,750
526224,Big Legend,"['Horror', 'Action', 'Thriller']",6.1,142,0,2018-07-01,500,750
26782,Shadows of Forgotten Ancestors,"['Drama', 'Romance']",7.6,180,0,1965-10-18,500,750
2882,Hunting & Gathering,"['Romance', 'Drama']",6.529,438,0,2007-03-21,500,750
704440,Pizza Dare 2,['Romance'],6.0,5,0,2020-05-22,500,711
488113,Christmas Wedding Planner,"['Romance', 'Family', 'TV Movie']",5.4,424,0,2017-12-14,500,750
803694,Other People's Children,"['Drama', 'Comedy']",6.7,241,84178,2022-09-21,500,750
531454,Eurovision Song Contest: The Story of Fire Saga,"['Music', 'Comedy']",6.415,1551,0,2020-06-26,500,750
575923,Only Mine,"['Thriller', 'Drama', 'TV Movie']",5.215,135,0,2019-01-15,500,750
22584,To Have and Have Not,"['Adventure', 'Romance', 'War']",7.5,569,3650000,1945-01-20,500,750
23535,Class of 1999,"['Science Fiction', 'Action']",6.065,262,2459895,1990-04-01,500,750
39939,Super Troopers,"['Comedy', 'Crime', 'Mystery']",6.562,1209,23182223,2001-02-15,500,750
5165,L'Avventura,"['Drama', 'Mystery', 'Romance']",7.5,748,0,1960-09-14,500,750
805051,Welcome to Smelliville,"['Animation', 'Adventure', 'Family', 'Fantasy']",6.8,76,1965219,2021-05-06,500,750
900,Bringing Up Baby,"['Comedy', 'Romance']",7.519,1064,0,1938-02-18,500,750
656563,Rich in Love,"['Romance', 'Comedy']",7.7,630,0,2020-04-30,500,750
1181623,The Ringleader: The Case of the Bling Ring,"['Documentary', 'Crime']",4.8,6,0,2023-10-01,500,750
819309,Emergency,"['Comedy', 'Drama', 'Thriller']",6.1,261,0,2022-05-20,500,750
793961,Rubikon,"['Science Fiction', 'Thriller', 'Drama']",5.331,160,0,2022-07-01,500,750
817485,My Lovely Angel,['Drama'],7.808,26,0,2021-05-12,500,750
586592,Come to Daddy,"['Comedy', 'Horror', 'Mystery', 'Thriller']",5.964,580,117947,2019-04-25,500,750
528091,The Furies,"['Horror', 'Action', 'Thriller']",5.5,202,0,2019-04-12,500,750
788647,Kally’s Mashup: A Very Kally's Birthday,"['Music', 'Family', 'TV Movie', 'Romance']",8.1,101,0,2021-07-30,500,750
890825,14 Peaks: Nothing Is Impossible,['Documentary'],7.376,368,0,2021-11-12,500,750
852445,Acid,"['Drama', 'Science Fiction', 'Fantasy']",5.715,323,0,2023-09-20,500,750
17295,The Battle of Algiers,"['Drama', 'War', 'History']",7.885,880,964028,1966-09-08,500,750
309242,Mississippi Grind,"['Comedy', 'Drama']",6.0,564,130541,2015-07-04,500,750
15393,Play Misty for Me,"['Drama', 'Thriller']",6.6,553,10600000,1971-10-01,500,750
395993,Stronger,['Drama'],6.971,1566,8484418,2017-09-22,500,741
20115,Opera,"['Horror', 'Thriller', 'Mystery']",6.7,526,0,1987-12-19,500,750
50217,From Prada to Nada,"['Comedy', 'Drama', 'Romance']",5.4,332,4072098,2011-01-28,500,750
811072,Two,"['Thriller', 'Horror']",5.4,346,4353761,2021-07-23,500,750
785527,Forever Rich,"['Crime', 'Comedy', 'Drama']",6.5,123,0,2021-10-01,500,750
699102,A Week Away,"['Drama', 'Music', 'Romance', 'Comedy']",6.9,405,0,2021-03-26,500,750
503417,She Came to Me,"['Romance', 'Comedy', 'Drama']",6.121,161,0,2023-10-06,500,750
1140692,The Channel,"['Action', 'Drama', 'Thriller', 'Crime']",6.3,62,0,2023-07-14,500,750
655431,Psycho-Pass 3: First Inspector,"['Science Fiction', 'Action', 'Crime', 'Animation']",7.6,107,757096,2020-03-27,500,707
250734,Far from the Madding Crowd,"['Drama', 'Romance']",7.013,1100,30300000,2015-04-23,500,750
928720,Return to Dust,"['Drama', 'Romance']",7.3,201,0,2022-07-08,500,750
1123935,Helen Mirren - Queen of Actresses,['Documentary'],7.8,4,0,2023-04-15,500,750
160588,Blue Jasmine,['Drama'],6.982,3629,99104804,2013-08-01,500,750
433627,7 Days in Entebbe,"['Thriller', 'Drama', 'Crime']",5.8,444,9196740,2018-03-15,500,750
308504,Last Knights,"['Action', 'Adventure']",6.406,1142,3643591,2015-04-03,500,750
353069,Mother's Day,"['Comedy', 'Drama', 'Romance']",5.981,1309,48782670,2016-04-28,500,750
17729,The Glenn Miller Story,"['Drama', 'Music', 'Romance']",6.9,157,0,1954-01-04,500,750
85872,Le Chef,['Comedy'],6.177,635,306724,2012-03-07,500,750
809363,My Father's Mexican Wedding,"['Comedy', 'Romance']",5.9,17,0,2023-01-11,500,750
660609,Uncorked,"['Drama', 'Comedy']",6.119,240,0,2020-03-27,500,750
598133,The F**k-It List,['Comedy'],6.1,505,0,2020-07-01,500,750
595867,On a Magical Night,"['Comedy', 'Drama']",6.2,256,2970770,2019-10-09,500,750
1118723,Have You Got It Yet? The Story of Syd Barrett and Pink Floyd,"['Documentary', 'Music']",7.5,19,0,2023-05-15,500,750
778999,Sposa in rosso,['Comedy'],4.6,20,0,2022-08-04,500,750
1036956,Jurassic World Camp Cretaceous: Hidden Adventure,"['Action', 'Adventure', 'Animation']",6.65,40,0,2022-11-15,500,750
974691,South Park the Streaming Wars,"['Animation', 'Comedy', 'TV Movie']",7.18,278,0,2022-06-01,500,750
538227,Extra Ordinary,"['Fantasy', 'Comedy', 'Horror']",6.4,270,0,2019-09-13,500,750
1012669,A Prince in Paradise,"['TV Movie', 'Romance', 'Comedy']",7.3,50,0,2023-01-07,500,750
789171,Last Survivors,['Thriller'],5.3,103,0,2021-10-01,500,750
986280,Fallen Leaves,"['Romance', 'Comedy', 'Drama']",7.132,725,12400000,2023-09-14,500,741
548537,I Am Jonas,"['Drama', 'Romance', 'TV Movie']",6.727,264,0,2018-11-23,500,750
435129,The Breadwinner,"['Animation', 'War', 'Drama', 'Family']",7.84,913,312381,2017-11-17,500,750
375107,Duck Duck Goose,"['Animation', 'Family', 'Adventure', 'Comedy']",6.2,179,0,2018-03-09,500,750
31962,Shining Through,"['Drama', 'Romance', 'Thriller', 'War']",6.48,220,43800000,1992-01-31,500,750
5718,King of California,"['Comedy', 'Drama']",6.4,380,1045786,2007-01-24,500,750
451919,What They Had,['Drama'],6.492,122,0,2018-10-19,500,750
996581,Raven's Hollow,"['Mystery', 'Thriller', 'Horror']",5.4,61,0,2022-09-22,500,750
700819,The First Day of My Life,"['Drama', 'Fantasy']",6.7,167,0,2023-01-26,500,750
302349,Iron Sky: The Coming Race,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",5.181,451,392166,2019-01-25,500,750
372782,Manhunt,"['Action', 'Thriller', 'Crime', 'Adventure']",5.6,150,0,2017-11-19,500,750
897429,All Too Well: The Short Film,"['Drama', 'Music']",8.0,284,0,2021-11-12,500,750
567006,Kabaneri of the Iron Fortress: The Battle of Unato,"['Animation', 'Drama', 'Action', 'Science Fiction']",7.104,91,0,2019-05-10,500,750
862557,The Hill,"['History', 'Drama']",7.7,300,7600000,2023-08-18,500,750
46033,Lupin the Third vs. Detective Conan,"['Animation', 'Action', 'Comedy', 'Crime', 'TV Movie']",6.9,131,0,2009-03-27,500,750
9062,Love Story,"['Romance', 'Drama']",6.8,728,136400000,1970-12-16,500,750
279229,Sapphire Blue,"['Fantasy', 'Romance', 'Drama']",7.109,1022,5188128,2014-08-14,500,750
24248,Barabbas,"['History', 'Drama', 'Adventure']",6.874,174,5800000,1961-12-23,500,750
515042,Free Solo,"['Documentary', 'Adventure']",7.901,1492,21790193,2018-09-28,500,750
192132,Palo Alto,['Drama'],6.1,910,919591,2014-05-09,500,750
622977,The Last Vermeer,"['Drama', 'History']",6.5,137,0,2019-09-11,500,750
807070,Vortex,['Drama'],7.1,260,340619,2021-10-16,500,750
835786,Giant Spider,"['Thriller', 'Horror']",6.8,70,0,2021-05-30,500,750
922955,Prisoner of Love,"['Thriller', 'TV Movie', 'Drama']",5.6,16,0,2022-01-09,500,750
539181,Relic,"['Horror', 'Mystery']",6.101,817,3238539,2020-07-03,500,750
581859,Da 5 Bloods,"['War', 'Drama']",6.443,1157,0,2020-06-12,500,750
582306,Assassin 33 A.D.,['Science Fiction'],5.3,116,0,2020-01-24,500,750
1053600,"20,000 Species of Bees",['Drama'],7.1,112,1193593,2023-04-21,500,750
978436,Adanis: Kutsal Kavga,"['Drama', 'Action', 'Adventure']",5.0,25,568828,2022-03-11,500,750
1048516,Temptation,"['Romance', 'Thriller']",5.4,46,0,2023-01-27,500,750
487476,Nothing to Hide,"['Drama', 'Comedy']",6.58,1421,0,2018-10-17,500,750
955971,Honeymoon with My Mother,['Comedy'],6.305,169,0,2022-04-29,500,750
831827,Far from the Tree,"['Animation', 'Family']",8.075,388,0,2021-11-24,500,750
23761,"Alice, Sweet Alice","['Horror', 'Mystery', 'Crime', 'Drama', 'Thriller']",6.4,308,0,1976-11-13,500,750
936625,Surviving Paradise: A Family Tale,['Documentary'],7.0,66,0,2022-03-02,500,750
693349,Caravaggio's Shadow,"['History', 'Drama']",6.5,153,0,2022-11-03,500,750
818809,A Cinderella Story: Starstruck,"['Romance', 'Comedy', 'Music']",6.9,146,0,2021-06-29,500,750
1026301,REVOLUTION+1,['Drama'],6.1,6,0,2023-03-11,500,703
9517,Bully,"['Crime', 'Drama']",6.677,539,480811,2001-06-15,500,750
560704,Beyond White Space,"['Science Fiction', 'Thriller']",4.8,99,0,2018-12-14,500,750
533715,The Big Trip,"['Animation', 'Comedy', 'Adventure', 'Family']",6.9,81,7189283,2019-04-27,500,750
537739,Can You Keep a Secret?,"['Romance', 'Comedy']",6.357,961,1400000,2019-09-13,500,750
11428,Sleepwalkers,"['Horror', 'Fantasy', 'Thriller']",6.05,603,30524764,1992-04-10,500,750
10362,Two Lovers,"['Drama', 'Romance']",6.864,915,16303643,2008-11-19,500,740
756651,Hold Me Tight,['Drama'],6.4,102,0,2021-09-08,500,750
852427,Kompromat,"['Thriller', 'Drama']",6.346,279,4283431,2022-09-07,500,750
607822,Vault,"['Crime', 'Drama']",5.7,80,0,2019-07-25,500,750
971961,Gabriel's Rapture: Part III,['Romance'],7.823,133,0,2022-08-12,500,750
390989,Sharknado 4: The 4th Awakens,"['Comedy', 'Science Fiction']",4.5,404,0,2016-07-31,500,750
13576,This Is It,"['Music', 'Documentary']",7.192,969,261200000,2009-10-28,500,750
467952,The Catcher Was a Spy,"['Drama', 'War', 'Thriller', 'History']",6.2,314,953953,2018-06-22,500,750
64246,Colorful,"['Animation', 'Drama', 'Family']",7.205,308,0,2010-08-21,500,750
10479,Rules of Engagement,"['War', 'Drama']",6.25,783,71000000,2000-04-07,500,750
24789,Subspecies,"['Horror', 'Fantasy']",5.4,138,0,1991-08-08,500,750
16791,Five Children and It,"['Adventure', 'Fantasy', 'Family']",5.6,227,5072125,2004-10-15,500,750
118628,English Vinglish,"['Comedy', 'Drama', 'Family']",7.25,288,11620000,2012-09-21,500,750
3426,Cesar and Rosalie,"['Romance', 'Drama']",7.2,189,0,1972-10-11,500,750
152846,The Most Beautiful Wife,"['Crime', 'Drama']",6.7,57,0,1970-03-12,500,750
589982,Spread Your Wings,"['Adventure', 'Family']",7.466,325,12703596,2019-09-12,500,750
29343,Humanoids from the Deep,"['Horror', 'Science Fiction']",5.8,271,0,1980-05-01,500,741
460071,Lizzie,"['Crime', 'Drama', 'Thriller']",6.2,294,844786,2018-09-14,500,750
339419,Loving,"['Drama', 'Romance']",6.695,963,8996802,2016-11-04,500,750
563103,Door Lock,"['Thriller', 'Crime', 'Mystery']",7.4,167,11,2018-12-05,500,750
818370,The Little Prince(ss),"['Family', 'Drama']",7.1,140,0,2021-05-28,500,750
640793,My Bossy Girl,"['Comedy', 'Romance']",6.0,17,25064,2019-12-04,500,750
484482,Sink or Swim,"['Drama', 'Comedy']",6.924,1584,0,2018-10-24,500,750
1135917,The Gay Agenda 23,"['Drama', 'Romance']",8.5,2,0,2023-05-05,500,750
579496,Call Jane,"['Drama', 'History']",6.5,201,0,2022-10-27,500,750
1076032,Marvel Studios Assembled: The Making of Black Panther: Wakanda Forever,['Documentary'],6.3,54,0,2023-02-07,500,750
1133923,The Initiated,"['Thriller', 'Drama', 'Mystery', 'Crime']",7.1,50,0,2023-07-06,500,750
653610,Disclosure,['Documentary'],7.8,143,0,2020-06-19,500,750
581420,Walk. Ride. Rodeo.,['Drama'],7.0,243,0,2019-03-08,500,750
273899,Stonewall,"['Drama', 'History']",6.0,143,187674,2015-09-18,500,750
515911,Lady J,"['Drama', 'Romance']",6.4,288,4100000,2018-09-12,500,750
236,Muriel's Wedding,"['Comedy', 'Drama', 'Romance']",6.8,485,15119639,1994-09-29,500,739
29715,Major Dundee,"['Western', 'War']",6.6,172,14873,1965-03-15,500,750
644831,Blithe Spirit,"['Comedy', 'Fantasy', 'Romance']",5.726,235,964832,2020-11-10,500,750
21427,The Valet,['Comedy'],5.969,552,29326868,2006-03-29,500,750
540158,High Strung Free Dance,"['Music', 'Romance', 'Drama']",7.292,240,235066,2018-09-13,500,750
566236,Untouchable,['Documentary'],6.4,87,0,2019-06-20,500,750
3085,His Girl Friday,"['Comedy', 'Romance', 'Drama']",7.417,920,0,1940-01-18,500,750
944952,The Royal Hotel,"['Drama', 'Thriller']",5.367,256,877412,2023-10-06,500,750
654754,Billie Eilish: The World's a Little Blurry,"['Documentary', 'Music']",8.24,329,0,2021-02-26,500,750
1105283,Mi Maestra se comió a mi amigo,"['Adventure', 'Horror', 'Comedy', 'Family']",7.1,37,0,2023-03-29,500,750
519473,Nancy Drew and the Hidden Staircase,"['Crime', 'Family', 'Mystery']",6.4,253,0,2019-03-15,500,750
9544,FearDotCom,"['Horror', 'Thriller', 'Crime']",3.8,406,18902015,2002-08-09,500,750
513576,Always Be My Maybe,"['Romance', 'Comedy']",6.647,1386,0,2019-05-31,500,750
748412,The Calm Beyond,"['Science Fiction', 'Thriller']",7.4,77,0,2020-10-16,500,750
59968,Our Idiot Brother,"['Comedy', 'Drama']",6.147,1024,24816118,2011-08-26,500,750
765869,Black Friday,"['Horror', 'Comedy', 'Science Fiction']",5.0,280,0,2021-11-19,500,750
589594,Abduction,"['Horror', 'Science Fiction', 'Thriller', 'Action']",6.0,114,0,2019-03-20,500,750
571468,Freaks Out,"['Adventure', 'Fantasy', 'Drama']",7.259,949,3279079,2021-10-28,500,750
489931,American Animals,"['Drama', 'Crime', 'Documentary']",6.738,1195,2847319,2018-06-01,500,750
320302,Ever Been to the Moon?,"['Comedy', 'Romance']",5.7,262,0,2015-01-22,500,750
501902,Just Friends,"['Romance', 'Drama', 'Comedy']",7.1,92,0,2019-05-25,500,750
964,The Phantom of the Opera,"['Horror', 'Music']",7.103,392,2000000,1925-06-29,500,750
283378,Fallen,"['Drama', 'Fantasy', 'Romance']",6.111,1661,0,2016-11-10,500,750
228194,The Hundred-Foot Journey,"['Drama', 'Comedy']",7.3,1537,89500000,2014-08-06,500,750
59296,"Love, Wedding, Marriage","['Comedy', 'Romance']",5.2,201,51917,2011-06-03,500,750
660335,Hunted,"['Action', 'Horror', 'Thriller']",6.2,194,0,2021-02-03,500,750
611213,The Prom,"['Romance', 'Comedy']",6.1,706,187432,2020-12-02,500,750
399725,Ideal Home,"['Comedy', 'Drama']",6.4,280,0,2018-06-21,500,750
1802,La Cérémonie,"['Drama', 'Thriller']",7.279,393,10882920,1995-08-30,500,750
352186,Good Kids,['Comedy'],6.3,327,0,2016-07-29,500,750
1803,Angel,"['Action', 'Crime', 'Thriller']",6.012,125,0,1984-01-13,500,750
752886,Tomb of the River,"['Action', 'Crime', 'Drama']",6.1,22,0,2021-11-10,500,750
565310,The Farewell,"['Comedy', 'Drama']",7.417,1527,23076657,2019-07-12,500,750
657811,Lassie Come Home,"['Adventure', 'Family']",6.5,104,3700000,2020-02-20,500,750
1169207,Kelce,['Documentary'],6.6,26,0,2023-09-11,500,750
4105,Black Rain,"['Drama', 'Action', 'Thriller']",6.588,1216,134212055,1989-09-22,500,750
610290,Looks That Kill,"['Comedy', 'Romance', 'Drama']",6.879,265,0,2020-06-19,500,750
526973,Target Number One,"['Thriller', 'Crime']",6.2,131,0,2020-07-10,500,750
1023803,The Hip Hop Nutcracker,"['Music', 'Comedy', 'Family']",5.1,22,0,2022-11-25,500,750
564082,30 Miles from Nowhere,"['Horror', 'Comedy']",4.4,60,0,2018-11-24,500,750
490003,Won't You Be My Neighbor?,['Documentary'],8.008,586,22835787,2018-06-29,500,750
1554,Down by Law,"['Crime', 'Drama', 'Comedy']",7.3,835,1529206,1986-09-20,500,750
458534,Rolling to You,"['Comedy', 'Romance']",6.516,783,0,2018-03-14,500,750
29702,Tenebre,"['Horror', 'Thriller', 'Mystery']",6.8,683,0,1982-10-28,500,714
434714,My Days of Mercy,"['Romance', 'Drama']",7.292,245,0,2018-03-31,500,750
768449,American Badger,['Action'],5.4,45,0,2021-03-06,500,750
11385,Hatari!,"['Adventure', 'Comedy', 'Action']",6.8,265,0,1962-06-19,500,750
184352,Tom at the Farm,"['Drama', 'Thriller', 'Mystery']",6.8,851,687505,2014-03-28,500,750
627070,Tell Me Who I Am,"['Documentary', 'Drama', 'Mystery']",7.356,257,0,2019-10-18,500,750
539619,Edge of Fear,"['Action', 'Thriller']",4.7,113,0,2018-08-01,500,667
607313,Sarileru Neekevvaru,['Action'],6.016,62,46892742,2020-01-10,500,750
674610,A Loud House Christmas,"['Family', 'Comedy']",7.1,152,0,2021-11-26,500,750
256913,Quantum Love,"['Drama', 'Romance']",5.7,240,5652523,2014-04-23,500,750
55563,Tammy and the T-Rex,"['Science Fiction', 'Horror', 'Romance', 'Comedy']",5.079,177,0,1994-12-28,500,750
14815,The Wind and the Lion,"['Action', 'Adventure', 'Drama', 'History']",6.5,201,9200000,1975-05-22,500,750
479040,Acts of Violence,"['Action', 'Crime', 'Thriller']",5.59,441,386790,2018-01-12,500,750
1186347,Chidiyan Da Chamba,['Drama'],0.0,0,0,2023-10-13,500,750
800425,Ray Donovan: The Movie,"['Crime', 'Drama', 'TV Movie']",6.806,224,0,2022-01-14,500,750
1142906,Oppenheimer: The Real Story,['Documentary'],8.143,14,0,2023-07-17,500,750
809968,Bartkowiak,"['Action', 'Thriller']",6.0,160,0,2021-07-28,500,750
587092,Unicorn Wars,"['Action', 'Animation', 'Fantasy', 'Horror', 'War']",7.617,209,28809,2022-10-21,500,750
544345,Just a Gigolo,['Comedy'],5.3,190,0,2019-04-17,500,750
637462,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot 2 Paladin; Agateram,"['Animation', 'Action', 'Adventure', 'History', 'Drama', 'Fantasy']",6.231,39,0,2021-05-15,500,750
543025,The Great Alaskan Race,"['Adventure', 'History']",5.8,46,0,2019-02-27,500,750
527400,Come Away,"['Fantasy', 'Adventure']",5.831,313,1746860,2020-11-12,500,750
241257,Regression,"['Horror', 'Mystery', 'Thriller']",5.58,1880,17671101,2015-10-01,500,750
461955,Rakka,"['Action', 'Science Fiction', 'Horror', 'War']",6.985,342,0,2017-06-14,500,750
19666,Lagaan: Once Upon a Time in India,"['Adventure', 'Drama', 'History']",7.258,631,8100000,2001-06-15,500,750
54898,The Green Ray,"['Drama', 'Romance']",7.5,278,0,1986-08-29,500,750
184125,Assault on Wall Street,"['Drama', 'Thriller', 'Action']",5.912,499,0,2013-06-30,500,750
574284,Harpoon,"['Comedy', 'Horror', 'Thriller']",6.008,199,0,2019-01-24,500,750
17921,Planet of the Vampires,"['Science Fiction', 'Horror', 'Adventure']",6.4,255,1035156,1965-09-15,500,750
480823,Dirt,"['Drama', 'Action']",6.1,76,0,2018-03-07,500,750
83686,The Words,"['Drama', 'Thriller']",6.677,1277,13231461,2012-09-07,500,750
9519,Chopper,"['Crime', 'Drama', 'Thriller']",6.789,413,236185,2000-06-21,500,750
591121,Maria,"['Action', 'Crime']",6.0,160,0,2019-03-07,500,750
1027073,In the Land of Saints and Sinners,"['Action', 'Thriller', 'Crime']",6.466,581,0,2023-10-06,500,750
505706,The Golden Glove,"['Crime', 'Thriller', 'Horror', 'Comedy']",6.944,640,0,2019-02-21,500,750
1151238,Amigos hasta la muerte,"['Comedy', 'Drama', 'Romance']",7.2,16,0,2023-09-22,500,750
9587,Little Women,"['Drama', 'Romance']",7.276,1330,94983123,1994-12-21,500,750
586863,Les Misérables,"['Crime', 'Drama', 'Thriller']",7.567,1598,54606372,2019-11-14,500,750
785539,Resort to Love,"['Romance', 'Comedy']",7.1,428,0,2021-07-29,500,713
874299,South Park: Post COVID,"['Animation', 'Comedy', 'TV Movie']",7.235,389,0,2021-11-25,500,750
5590,Donkey Skin,"['Fantasy', 'Comedy', 'Music', 'Romance']",7.2,544,13200000,1970-12-16,500,750
525946,Troop Zero,"['Comedy', 'Drama', 'Family']",6.9,303,0,2019-02-01,500,750
537190,Rampant,"['Action', 'Horror', 'Drama', 'Fantasy']",6.8,225,0,2018-10-25,500,750
33511,Nowhere Boy,['Drama'],7.164,856,6577779,2009-12-25,500,750
548064,You Might Be the Killer,"['Horror', 'Comedy', 'Mystery']",5.9,186,0,2019-05-21,500,750
11010,The Postman,"['Comedy', 'Drama', 'Romance']",7.915,1207,33000000,1994-09-22,500,750
835975,Great Freedom,"['Drama', 'Romance', 'Crime']",7.254,195,218511,2021-11-18,500,717
417466,Monos,"['Drama', 'Thriller', 'Crime', 'War']",6.63,437,1929915,2019-08-15,500,750
1096597,Summer in France,['Comedy'],5.0,9,0,2023-04-27,500,750
583689,Moxie,"['Comedy', 'Drama', 'Music']",7.2,846,0,2021-03-03,500,750
869399,The Passenger,"['Horror', 'Comedy', 'Science Fiction']",5.8,73,0,2022-06-03,500,750
1022206,Someone Borrowed,"['Comedy', 'Romance']",6.3,131,0,2022-10-11,500,750
355066,Bad Cat,"['Comedy', 'Animation', 'Action']",6.843,198,1656516,2016-02-05,500,750
553833,The Relative Worlds,"['Animation', 'Drama', 'Romance', 'Science Fiction', 'Fantasy', 'Action']",5.8,65,0,2019-01-25,500,750
489927,The Kindergarten Teacher,['Drama'],6.563,381,0,2018-09-23,500,750
448194,Pyewacket,"['Horror', 'Thriller']",6.0,337,166610,2017-12-08,500,750
20309,Say It Isn't So,"['Comedy', 'Romance']",4.7,178,12320393,2001-03-10,500,750
503346,Occupation,"['Action', 'Science Fiction', 'Drama']",4.761,255,21704,2018-07-12,500,750
139567,Fire with Fire,"['Action', 'Crime', 'Drama', 'Thriller']",5.667,724,2500277,2012-08-31,500,750
37108,A Kid in King Arthur's Court,"['Adventure', 'Fantasy', 'Comedy', 'Family']",5.0,189,0,1995-08-11,500,750
29918,Lassie,"['Family', 'Adventure']",6.1,214,9994609,1994-07-22,500,750
522098,Babyteeth,"['Drama', 'Comedy', 'Romance']",6.875,391,989310,2020-06-15,500,750
615115,The Secrets We Keep,"['Thriller', 'History', 'Drama']",5.952,273,615233,2020-09-16,500,750
683287,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,"['Comedy', 'TV Movie']",6.389,167,0,2020-05-12,500,750
569485,Skin,['Drama'],6.6,135,0,2019-02-08,500,750
421632,I'll Be Home for Christmas,"['TV Movie', 'Family', 'Drama']",6.1,114,0,2016-11-27,500,750
574436,Piranhas,"['Drama', 'Crime']",6.8,536,0,2019-02-14,500,750
942881,Lonely Castle in the Mirror,"['Animation', 'Drama', 'Mystery', 'Fantasy']",7.2,102,0,2022-12-23,500,750
871875,Escape the Undertaker,"['Horror', 'Mystery', 'Family']",4.7,70,0,2021-10-05,500,750
1024621,Call Me Chihiro,['Drama'],7.2,136,0,2023-02-23,500,707
606154,The Tunnel,"['Thriller', 'Drama']",6.342,320,0,2019-12-25,500,750
635918,Dating Amber,"['Comedy', 'Drama', 'Romance']",7.1,178,0,2020-07-03,500,713
464293,The Legend of Maula Jatt,"['Drama', 'Fantasy', 'Action']",7.9,15,0,2022-10-13,500,750
641960,Four Good Days,['Drama'],6.829,280,843965,2021-04-30,500,750
43535,A Simple Twist of Fate,"['Family', 'Comedy', 'Drama']",6.1,118,3430583,1994-09-02,500,750
411144,We Have Always Lived in the Castle,"['Mystery', 'Thriller']",5.53,332,0,2019-05-17,500,750
10629,Veronica Guerin,"['Drama', 'Crime', 'Thriller']",6.7,330,9439660,2003-07-11,500,751
522438,6-Headed Shark Attack,"['Horror', 'Action', 'Science Fiction', 'TV Movie']",4.7,91,0,2018-08-18,500,750
483983,Balloon,"['Thriller', 'Drama', 'History']",7.496,471,11859396,2018-09-27,500,750
1613,The 51st State,"['Thriller', 'Action', 'Comedy', 'Crime']",6.087,662,12881605,2001-12-07,500,750
121875,In the House,"['Comedy', 'Drama', 'Mystery', 'Thriller']",7.237,906,11879046,2012-09-26,500,750
340402,Almost Christmas,"['Comedy', 'Drama']",5.992,390,42580920,2016-11-11,500,750
1075529,Boso Dos,"['Comedy', 'Thriller']",2.3,6,0,2023-02-03,500,750
598215,The Quarry,"['Crime', 'Mystery', 'Thriller']",5.242,132,0,2020-04-17,500,750
613090,"Live Twice, Love Once","['Comedy', 'Drama']",7.445,352,368430,2019-09-06,500,750
874355,Gone in the Night,"['Mystery', 'Thriller']",5.552,154,123833,2022-07-15,500,750
796428,Madres,"['Horror', 'Mystery']",5.6,100,0,2021-10-08,500,750
547012,Buffaloed,"['Comedy', 'Drama']",6.701,271,29118,2020-02-14,500,750
665388,Rumba Therapy,['Comedy'],6.19,116,0,2022-08-24,500,750
1186808,Ford v Holden,['Documentary'],6.3,6,0,2023-10-21,500,750
451480,The Guernsey Literary & Potato Peel Pie Society,"['Romance', 'Drama', 'History']",7.402,1394,23148937,2018-04-19,500,750
887321,Dreamin' Wild,"['Music', 'Drama']",6.1,28,296276,2023-08-04,500,750
22267,Ride with the Devil,"['Drama', 'War', 'Romance', 'Western']",6.343,204,635096,1999-11-24,500,750
158,Knockin' on Heaven's Door,"['Comedy', 'Crime', 'Action', 'Drama']",7.684,575,0,1997-02-20,500,750
13279,Lakeview Terrace,"['Drama', 'Crime', 'Thriller']",5.975,1140,27640028,2008-09-19,500,750
41245,Peppermint Candy,['Drama'],7.467,287,0,2000-01-01,500,750
346687,The Water Man,['Adventure'],6.093,254,0,2020-09-13,500,750
16558,Duplicity,"['Romance', 'Comedy', 'Crime']",5.913,864,78176181,2009-03-18,500,750
888257,Ghosts of the Ozarks,"['Western', 'Horror', 'Mystery']",5.2,40,0,2022-02-04,500,750
